bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
C3-medicion	0.429	2026	0	Cancer Epidemiol Biomarkers Prev	Positive Predictive Value of Symptoms for Early-Onset Colorectal Cancer.	10.1158/1055-9965.epi-25-0697		europepmc	positive predictive value screening low prevalence population
C3-medicion	0.429	2026	0	Front Endocrinol (Lausanne)	Improved positive predictive value of non-invasive prenatal testing through integration with second-trimester ultrasound soft markers for fetal chromosomal abnormalities: a retrospective cohort study.	10.3389/fendo.2026.1831332		europepmc	positive predictive value screening low prevalence population
C3-medicion	0.429	2026	1	Pattern Recognition	Deep neural network calibration by reducing classifier shift with stochastic masking	10.1016/j.patcog.2026.113217		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.429	2026	0	IEEE Transactions on Network Science and Engineering	Evolving Intelligent Network Attack Classifier Under Label Distribution Shift	10.1109/tnse.2026.3669948		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.429	2026	3	Algorithms	Cross-Domain Bearing Fault Diagnosis Under Class Imbalance: A Dynamic Maximum Triple-View Classifier Discrepancy Network	10.3390/a19030228		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.429	2025	4	Scientific Reports	Factors associated with false-positive screening mammography in São Paulo, Brazil	10.1038/s41598-025-86993-x		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2025	3	Digital Signal Processing	Debiased hybrid contrastive learning with hard negative mining for unsupervised person re-identification	10.1016/j.dsp.2024.104826		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2025	2	IEEE Access	BEVFusion With Dual Hard Instance Probing for Multimodal 3D Object Detection	10.1109/access.2025.3538866		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2025	0	Engineering Applications of Artificial Intelligence	Contrastive active adaptive partial label learning under class distribution mismatch	10.1016/j.engappai.2025.112401		crossref	class prior shift correction deployment distribution mismatch
C1-negativos	0.429	2025	1	IEEE Access	Class Distribution Mismatch-Aware Debiasing for Semi-Supervised Partial Discharge Diagnosis in Gas-Insulated Switchgear	10.1109/access.2025.3633562		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.429	2025	2	Cardiovascular Engineering and Technology	Automated Coronary Artery Segmentation with 3D PSPNET using Global Processing and Patch Based Methods on CCTA Images	10.1007/s13239-025-00775-0		crossref	tiling artifacts patch based inference large images segmentation
C1-negativos	0.429	2025	1	AI	Reducing Annotation Effort in Semantic Segmentation Through Conformal Risk Controlled Active Learning	10.3390/ai6100270		crossref	active learning annotation budget rare class detection
C1-negativos	0.429	2025	2	Frontiers in Artificial Intelligence	Dynamic-budget superpixel active learning for semantic segmentation	10.3389/frai.2024.1498956		crossref	active learning annotation budget rare class detection
C1-negativos	0.429	2025	0	PLoS One	Enhanced gallbladder cancer detection via active and self-supervised learning integration: Innovating B-ultrasound image analysis.	10.1371/journal.pone.0330781		europepmc	active learning annotation budget rare class detection
C2-prospeccion	0.429	2025	2	Remote Sensing Letters	Enhancing crop classification with growing Degree days: bridging classical models and regional generalization	10.1080/2150704x.2025.2568123		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2025	10	SN Computer Science	Performance Evaluation of Modified YOLOv5 Object Detectors for Crop-Weed Classification and Detection in Agriculture Images	10.1007/s42979-024-03520-x		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2025	0	IAES International Journal of Artificial Intelligence (IJ-AI)	Crop classification using object-oriented method and Google Earth Engine	10.11591/ijai.v14.i2.pp1271-1280		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2025	23	Computation	Objective over Architecture: Fraud Detection Under Extreme Imbalance in Bank Account Opening	10.3390/computation13120290		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2025	0	Journal of Human Performance in Extreme Environments	Evaluation of Physical, Mental, and Mechanical Aspects of an Extreme Military Training Event: A Continuous Monitoring Approach	10.7771/2327-2937.1162		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2025	1	Journal of Building Engineering	Deep learning based data anomaly detection considering data imbalance and extreme loadings	10.1016/j.jobe.2025.113632		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2025	0	Communications in Statistics - Simulation and Computation	Power-controlled reliability tests for assessing probabilistic classifier calibration	10.1080/03610918.2025.2574482		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.429	2025	48	Computers in Industry	Evaluating calibration of deep fault diagnostic models under distribution shift	10.1016/j.compind.2025.104334		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.429	2025	0	IEEE Transactions on Pattern Analysis and Machine Intelligence	H-Calibration: Rethinking Classifier Recalibration With Probabilistic Error-Bounded Objective	10.1109/tpami.2025.3582796		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.429	2024	0	Radiology	Annual Mammography Saves More Lives and Minimizes per-Mammogram False-Positive Results	10.1148/radiol.240285		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2024	1	The Open Journal of Astrophysics	Ephemeris Matching Reveals False Positive Validated and Candidate Planets from the K2 Mission	10.33232/001c.117415		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2024	0	Electronic Imaging	Multi-Modal Pedestrian Detection Via Dual-Regressor and Object-Based Training for One-Stage Object Detection Network	10.2352/ei.2024.36.17.avm-111		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2024	0	IEEE Transactions on Consumer Electronics	ITSMatch: Improved Safe Semi-Supervised Text Classification Under Class Distribution Mismatch	10.1109/tce.2023.3323982		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.429	2024	7	Computers in Biology and Medicine	Semantic segmentation in skin surface microscopic images with artifacts removal	10.1016/j.compbiomed.2024.108975		crossref	tiling artifacts patch based inference large images segmentation
C1-negativos	0.429	2024	24	IEEE Access	Federated Active Learning (F-AL): An Efficient Annotation Strategy for Federated Learning	10.1109/access.2024.3376746		crossref	active learning annotation budget rare class detection
C2-prospeccion	0.429	2024	0	Behavioral Sciences	Fear Generalization Towards a Stimulus and Context and the Impact of Attention Bias	10.3390/bs14121230		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2024	0	Nanotechnology Perceptions	Adaptive Multi-Modal Context-Aware Fusion For Object Detection And Classification In Underwater With Lr-Fmrcnn	10.62441/nano-ntp.v20is12.33		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2024	13	IEEE Transactions on Neural Networks and Learning Systems	Pixel-Centric Context Perception Network for Camouflaged Object Detection	10.1109/tnnls.2023.3319323		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.429	2024	25	Agriculture	Crop Classification Combining Object-Oriented Method and Random Forest Model Using Unmanned Aerial Vehicle (UAV) Multispectral Image	10.3390/agriculture14040548		crossref	context bias object centric crop classification generalization
C3-medicion	0.429	2024	5	Information	Detection of Korean Phishing Messages Using Biased Discriminant Analysis under Extreme Class Imbalance Problem	10.3390/info15050265		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2024	0	Multimedia Tools and Applications	An intensity-based deep approach to mitigate step-imbalance problem under extreme paucity of images from rare classes	10.1007/s11042-024-19303-8		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2024	0	Journal of Advanced Computing Systems	Cost-Sensitive Learning, Simulated PU Learning, and One-Class Autoencoding for Extreme-Imbalance Credit Card Fraud Detection	10.69987/jacs.2024.40605		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.429	2024	2	PLOS ONE	Simultaneous confidence interval construction for many-to-one of proportion ratios of bilateral correlated data	10.1371/journal.pone.0311850		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.429	2024	0	INTER-NOISE and NOISE-CON Congress and Conference Proceedings	Enhancing adaptivity of active sonar classifier considering loss landscape under dataset shift	10.3397/in_2024_3137		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.429	2024	4	Proceedings of the AAAI Conference on Artificial Intelligence	MaxEnt Loss: Constrained Maximum Entropy for Calibration under Out-of-Distribution Shift	10.1609/aaai.v38i19.30143		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.429	2023	7	The British Journal of Radiology	Differences and similarities in false interpretations by AI CAD and radiologists in screening mammography	10.1259/bjr.20230210		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.429	2023	6	Electronics	Revisiting Hard Negative Mining in Contrastive Learning for Visual Understanding	10.3390/electronics12234884		crossref	hard negative mining object detection training strategy
C1-negativos	0.429	2023	1	PLOS ONE	Correction: Specialty detection in the context of telemedicine in a highly imbalanced multi-class distribution	10.1371/journal.pone.0296113		crossref	class prior shift correction deployment distribution mismatch
C1-negativos	0.429	2023	9	IEEE Robotics and Automation Letters	Predicting Class Distribution Shift for Reliable Domain Adaptive Object Detection	10.1109/lra.2023.3290420		crossref	class prior shift correction deployment distribution mismatch
